@relation camel-0-train3

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
1,3,3,1.48596,20,17,78.67,0,7,403.68,31.33,402,267.86,28,-1
1,1,1,0,1,1,1805,0,23,0.68,640,5974,2465.85,294,-1
1,6,8,2.79695,379,4,178.38,1,11,1.62,18.25,2998,1047.79,660,1
1,1,1,0,3,3,1482,1,11,0.27,148,2999,1048.5,661,-1
2,7,9,2.66393,134,201,66.56,0,9,2.68,16.67,3001,1050.5,909,-1
1,1,1,0,0,119,119,0,1,0.33,1,3003,1052.43,665,-1
2,4,5,1.67293,11,11,337.4,0,10,6.51,8.2,1061,498.1,1032,-1
1,1,1,0,1,1,290,0,14,38.78,242,125,31.15,22,-1
1,1,1,0,122,0,0,0,0,0,0,5975,2455.96,3040,-1
1,2,2,1,4,4,110.5,1,6,38.88,11,5977,2457.92,3049,-1
1,2,2,1,4,4,110.5,1,6,252.42,10.5,5978,2458.91,3050,-1
2,4,13,2.93561,306,164,138.15,0,9,245.52,10,5979,2458.84,6092,-1
1,1,1,0,60,0,0,0,0,0,0,5981,2459.07,3043,-1
1,1,1,0,2,3,53,0,1,0,1,5983,2460.81,3053,-1
1,1,1,0,2,2,626,0,9,0.01,185,5984,2461.79,3054,-1
1,1,1,0,2,5,78,0,1,0.01,1,5985,2462.79,3055,-1
1,7,7,2.50986,40,163,94.57,0,8,656.73,14.43,406,269.33,32,-1
1,3,6,2.018,153,72,365.83,1,10,69.05,28.17,5992,2466.69,3060,-1
1,2,2,0.367498,71,0,138.5,0,6,6.75,17,5994,2468.23,3062,-1
1,2,2,0.367498,71,0,138.5,0,6,6.64,17,5995,2469.23,3063,-1
1,1,1,0,38,0,0,0,0,0,0,6001,2474.3,3067,-1
1,2,4,1.1867,4,18,113.5,0,5,1.43,3.25,151,120.19,92,-1
2,10,20,3.8237,1395,1,98.7,0,26,0.47,37.85,6009,2479.75,3367,1
2,3,3,1.36096,10,0,899,0,25,40.07,258.67,6012,2482.69,387,-1
2,2,2,0.485461,17,2,933,0,23,83.55,324.5,3005,1047.38,2017,-1
1,1,1,0,1,1,1691,0,19,13.06,491,3007,1049.14,170,-1
3,6,6,2.21885,13,23,488.17,0,26,98.13,151,153,121.72,102,-1
1,1,1,0,1,0,164,0,21,0.72,237,154,122.53,95,-1
1,1,1,0,1,1,523,0,12,3.58,153,3011,1050.75,248,-1
1,1,1,0,2,0,868,0,18,0.04,262,3014,1053.69,177,-1
1,2,5,2.01184,375,15,117.8,0,7,106.23,9.6,6018,2478.59,3076,1
1,1,1,0,2,0,870,0,18,0.05,263,3016,1055.64,178,-1
2,8,18,3.58085,1151,0,109.44,0,26,0.17,42.39,34,6.06,1,1
1,2,8,2.70401,125,100,139,1,8,60.94,4.25,6022,2481.39,3079,-1
1,3,3,1.00233,36,0,138,0,7,181.59,6,155,123.15,96,-1
1,3,3,0.817634,43,7,95,0,5,325.01,1.67,156,124.15,97,-1
1,1,1,0,3,0,852,0,7,15.64,35,6025,2482,3082,-1
1,2,6,2.5613,38,5,174.33,0,5,298.84,6.33,157,124.91,98,-1
1,1,1,0,15,2,52,0,2,156.99,2,6027,2477.06,3084,-1
1,2,7,1.9739,287,4,41.29,1,5,271.01,2.71,6028,2477.98,3085,-1
1,2,7,1.9739,287,4,41.29,1,5,318.18,2.57,6029,2478.98,3086,-1
4,5,5,1.46931,59,0,716,0,27,3.56,190.8,6030,2479.81,854,-1
3,4,4,0.994121,50,0,679.75,0,26,0,195.25,6031,2480.79,717,-1
1,2,3,1.07397,131,27,345,0,4,8.61,6.67,100,44.45,63,-1
1,2,2,0.996792,70,5,66.5,1,6,544.27,6,6033,2479.21,3049,-1
1,2,3,1.5326,160,0,0,0,0,0,0,6034,2480.2,3088,-1
3,6,6,2.43899,14,13,396.17,0,25,76.59,115.83,6035,2481.17,3461,-1
1,1,1,0,2,1,880,0,18,1.08,265,6037,2483.01,142,-1
1,1,1,0,2,0,40,0,2,314.85,4,6038,2483.98,328,-1
1,1,1,0,1,1,1818,0,24,0.86,652,6043,2485.92,302,-1
1,3,11,2.82194,411,77,97.27,1,7,170.03,3.18,6044,2486.69,3093,-1
1,3,4,1.81937,134,34,163.25,1,7,124.58,7.5,6046,2488.37,3095,1
1,3,4,1.81937,134,34,155.25,1,7,128.6,7,6047,2489.36,3096,-1
1,1,1,0,4,4,82,0,1,8.96,2,1065,491.79,164,-1
1,2,4,0.38237,34,57,303,0,4,13.51,4.25,158,124.76,99,-1
1,7,10,3.10151,7,15,161.9,0,10,2.2,6.8,159,125.74,100,-1
0,0,0,0,0,0,0,0,0,0,0,160,126.74,0,-1
1,1,1,0,17,18,135,0,7,73.46,124,1066,492.56,605,-1
1,1,1,0,50,49,105,0,1,0.49,1,3022,1054.39,672,-1
2,12,14,3.45487,20,29,130.86,0,10,123.2,5.36,161,127.48,173,-1
1,3,5,2.07695,59,6,142.8,0,3,33.01,1.8,1067,492.76,606,-1
1,3,11,3.35578,635,0,0,0,0,0,0,6050,2485.27,3051,1
1,1,1,0,2,0,78,0,4,20.92,6,6054,2488.8,330,-1
1,3,3,0.920849,127,1,341,1,12,3.06,40.67,1069,494.1,608,-1
1,3,3,0.920849,127,1,335.67,1,12,48.96,39.67,1070,495.09,609,-1
1,2,3,1.01543,19,6,321,0,9,20.97,29.67,6057,2489.47,3053,-1
1,2,2,1,26,0,137,0,7,294.26,26.5,6058,2490.06,3054,-1
2,7,11,2.73211,147,40,529.18,1,18,147.97,52.18,6060,2491.78,6159,-1
2,7,11,2.81378,151,57,506.73,1,15,260.41,48.45,6061,2492.75,6161,-1
1,4,9,2.86103,216,38,58.67,0,6,124.02,4,6062,2490.16,144,1
1,1,1,0,2,28,793,0,4,4.61,17,101,45.03,64,-1
1,2,3,1.19206,120,1,339.67,0,7,24,26,6065,2490.16,3058,-1
1,2,3,1.19206,120,1,321.33,0,7,22.51,25.33,6066,2491.15,3059,-1
1,3,3,1.28732,31,13,313.33,1,7,134.48,26,6069,2493.4,3106,1
1,1,2,0.706274,18,8,56.5,0,1,0.77,0.5,6072,2494.24,3109,-1
1,1,2,0.881291,3,7,224.5,0,3,60.95,4,1072,493.92,611,-1
1,1,1,0,6,6,407,0,9,19.51,150,1074,495.9,165,-1
0,0,0,0,0,0,0,0,0,0,0,1078,499.72,0,-1
1,2,2,0.270451,108,0,125.5,0,9,112.51,24.5,6080,2498.2,3116,-1
1,1,1,0,2,2,103,0,1,0.21,1,6081,2498.47,3117,-1
1,2,2,1,10,0,95.5,0,4,106.88,7,6082,2499.31,3118,-1
1,2,11,2.54788,213,57,250.36,0,5,126.15,4.64,29,20.16,6,-1
1,1,1,0,1,0,169,0,3,489.55,10,11,9.7,8,-1
1,1,1,0,93,85,1116,0,4,0.79,9,30,21.13,7,-1
1,1,1,0,91,0,0,0,0,0,0,6089,2502.5,3125,-1
1,1,1,0,3,3,239,0,6,68.02,18,1080,499.7,435,-1
1,1,1,0,1,1,394,0,5,100.09,26,164,127.92,74,-1
2,4,4,1.79248,0,6,780.25,0,16,8.41,103.25,165,128.91,178,-1
1,2,4,1.66035,184,13,122.75,0,8,25.71,18.75,6093,2496.32,3063,-1
1,1,1,0,101,0,0,0,0,0,0,6094,2497.01,3064,-1
1,1,1,0,1,1,1826,0,24,0.07,660,6099,2499.31,307,-1
1,3,3,1.34181,190,28,197.67,0,8,67.44,19.33,6100,2499.39,3065,-1
1,2,2,0.791858,21,0,127.5,0,4,571.05,11,6103,2502.36,3132,-1
1,6,10,2.91227,0,383,55,0,22,0.01,24.3,152,84.84,82,-1
3,4,4,1.48383,7,7,721.75,0,24,43.45,202.25,409,260.18,395,-1
1,1,1,0,27,26,66,0,9,0.29,89,1082,497.58,160,-1
0,0,0,0,0,0,0,0,0,0,0,1084,499.55,0,-1
1,1,1,0,1,1,36,0,3,350.01,5,469,130.52,21,-1
1,1,1,0,87,0,0,0,0,0,0,3029,1043.53,1862,-1
1,1,1,0,34,3,64,0,2,3.48,5,3032,1045.82,1865,-1
1,1,1,0,6,9,199,1,6,372.15,20,3033,1046.79,1866,-1
1,2,2,0.478724,95,2,78,1,5,47.79,9.5,3034,1047.78,1867,-1
1,1,1,0,15,0,283,0,8,189.68,43,6107,2493.38,3134,-1
1,1,1,0,15,0,283,0,6,385.1,40,6110,2496.36,3137,-1
2,4,5,2.1392,132,11,108.2,1,6,22.59,10.6,6112,2497.89,6207,-1
1,1,1,0,145,0,0,0,0,0,0,6113,2498.88,3070,-1
1,1,1,0,4,12,92,0,2,218.32,5,6115,2500.5,216,-1
1,1,1,0,9,0,126,0,3,219.84,8,6117,2502.4,3141,-1
1,1,1,0,4,2,163,0,3,67.61,5,1087,501.01,440,-1
1,2,2,0.867282,84,6,102,1,4,53.68,10,6121,2502.52,3073,-1
2,5,6,2.58496,96,0,48.67,0,4,967.83,1.33,412,260.82,89,-1
1,1,1,0,6,6,94,0,1,16.99,1,414,262.8,281,-1
1,1,1,0,2,2,72,0,1,63.39,1,415,263.8,282,-1
1,2,3,1.58496,3,3,165.33,0,7,18.88,11,416,264.79,283,-1
1,1,1,0,0,1,341,0,7,18.1,33,417,265.78,284,-1
1,1,1,0,1,1,1826,0,24,0,669,421,269.77,71,-1
1,1,1,0,1,1,1826,0,24,0,670,422,270.77,72,-1
1,1,1,0,1,1,1826,0,24,0.43,672,6123,2495.45,309,-1
1,1,1,0,0,9,609,0,7,16.91,13,170,131.14,106,-1
1,1,1,0,1,77,1005,0,13,5.97,471,424,272.24,26,-1
1,1,1,0,11,3,147,0,7,21.67,16,3035,1042.8,42,-1
1,1,3,1.0498,109,1,38.67,0,1,56.98,0.67,6126,2494.67,3143,-1
1,2,10,3.31835,175,1,57.3,0,3,708.2,0.7,6128,2496.08,3144,-1
1,2,10,3.31997,176,1,57.2,0,2,779.56,0.6,6130,2498.05,3146,-1
1,2,3,1.58496,3,3,185.67,1,5,55.23,4.33,6131,2499.04,3147,-1
1,1,1,0,6,24,493,0,4,0.01,13,6132,2500.03,3148,-1
1,2,2,0.226939,109,0,119,0,6,31.59,15.5,102,44.87,65,-1
2,4,6,2.13754,223,43,630.67,0,16,220.87,55.67,22,14.08,23,1
1,1,1,0,3,18,194,0,2,22.96,2,172,132.02,108,-1
1,2,3,1.11845,88,11,231,0,6,117.86,6.67,6139,2494.07,3153,-1
1,3,4,1.63932,17,2,126.5,0,6,238.3,15.75,6144,2498.58,3158,-1
1,1,1,0,17,6,506,0,7,26.75,78,6145,2496.46,3159,-1
1,1,1,0,1,1,517,0,7,0.04,79,6147,2498.32,3161,-1
1,3,8,1.97518,182,85,174.13,0,5,209.72,1.5,6149,2500.08,3163,-1
0,0,0,0,0,0,0,0,0,0,0,6150,2501.05,0,-1
1,2,3,1.02585,79,8,194,1,9,33.22,29.33,173,132.46,77,-1
0,0,0,0,0,0,0,1,0,0,0,174,133.46,0,-1
1,1,1,0,9,4,59,1,1,0.04,1,176,135.45,79,-1
1,1,1,0,11,11,64,1,1,0.1,2,181,140.42,82,-1
3,3,3,1.09491,4,10,191,0,5,8.87,5,182,141.13,125,-1
1,2,2,0.811278,9,15,185,1,10,183.83,13.5,3043,1042.04,1871,-1
1,1,1,0,1,1,1826,0,24,1.8,675,429,252.61,50,-1
1,1,1,0,1,1,1826,0,24,0,676,431,254.61,52,-1
2,2,2,0.672295,9,8,1358.5,0,26,8.09,427.5,434,257.56,89,-1
0,0,0,0,0,0,0,0,0,0,0,435,258.56,0,-1
2,2,2,0.985228,4,3,1247.5,0,23,7,365.5,437,260.52,92,-1
0,0,0,0,0,0,0,0,0,0,0,438,261.52,0,-1
1,1,1,0,1,1,1827,0,24,0.45,677,6154,2495.29,311,-1
1,1,1,0,1,1,1827,0,24,0.45,678,6157,2498.28,313,-1
1,1,1,0,1,1,1827,0,24,0,679,6158,2499.27,314,-1
1,2,2,0.696212,64,0,57.5,0,1,81.93,1.5,6159,2500.27,3080,-1
1,1,1,0,23,23,1357,1,9,5.88,116,3044,1041.81,674,-1
1,3,5,1.39132,26,31,116.2,0,10,5.5,6.4,3048,1045.58,1874,-1
1,3,5,1.40882,124,5,91.6,1,10,5.88,5.8,3050,1047.48,1875,-1
3,10,11,3.20758,45,23,799.82,0,20,105.45,65,3052,1049.48,2734,-1
2,7,10,2.45673,45,237,448.4,0,18,5.19,39,23,14.91,25,-1
1,3,3,1.45915,0,6,203.67,0,7,15.44,40.67,3056,1052.56,241,-1
1,1,1,0,21,0,1216,0,8,47.05,62,6161,2497.61,3082,-1
1,1,1,0,18,0,873,0,7,292.23,25,3060,1056.33,680,-1
1,1,1,0,1,1,884,0,9,16.34,171,6162,2496.11,3166,-1
1,1,1,0,8,0,105,0,3,3.56,6,6164,2498.06,218,-1
1,1,1,0,3,0,211,0,4,42,25,6166,2493.12,3169,-1
1,1,1,0,3,0,211,0,4,42,25,6167,2494.11,3170,-1
1,1,1,0,20,8,924,0,6,37.89,72,6169,2495.48,3083,-1
1,1,1,0,20,8,924,0,6,37.89,72,6170,2496.48,3084,-1
1,2,2,0.99718,32,0,585.5,0,12,118.98,64.5,440,261.37,229,1
1,2,2,0.384312,39,1,329,0,10,85.21,29.5,441,262.37,109,-1
1,3,3,1.00278,173,81,330.67,1,9,21.52,19.33,96,27.99,58,-1
0,0,0,0,0,0,0,0,0,0,0,448,269.37,0,-1
0,0,0,0,0,0,0,0,0,0,0,449,270.37,0,-1
2,2,2,0.970951,24,6,82.5,0,3,17.17,1.5,451,272.36,345,-1
2,2,2,0.99403,30,3,348,0,9,0.1,24,452,273.33,347,1
2,2,2,0.99403,30,3,348,0,9,0.09,24,453,274.33,349,1
2,2,2,0.99403,30,3,348,1,9,0.08,24,455,276.33,351,1
1,2,2,0.242292,14,11,211.5,0,8,0.96,8.5,25,16.76,10,-1
1,2,2,0.672295,31,20,602.5,1,12,1,64,460,280.86,239,-1
1,1,1,0,13,0,190,0,5,0.06,13,462,282.83,240,-1
1,1,1,0,13,0,190,0,5,0.06,13,463,283.83,241,-1
0,0,0,0,0,0,0,0,0,0,0,466,286.83,0,-1
1,4,6,1.9987,368,2,6,0,1,0.68,0.17,1090,490.22,172,-1
1,5,10,2.56471,341,7,40.9,0,3,35.94,1.7,1091,491.03,619,-1
1,2,8,2.77314,50,36,208.88,1,4,181.98,2.13,436,275.95,289,-1
1,1,1,0,6,1,540,0,9,3.34,38,468,287.65,117,-1
1,1,1,0,6,1,540,1,9,3.34,38,470,289.65,118,-1
0,0,0,0,0,0,0,0,0,0,0,471,290.65,0,-1
0,0,0,0,0,0,0,0,0,0,0,14,11.86,0,-1
1,3,7,2.18285,17,18,111.14,0,1,4.82,0.14,15,12.84,9,-1
1,2,4,0.651877,140,1,97.25,0,2,168.77,2,439,276.87,291,-1
1,2,4,0.651877,140,1,97.25,0,2,168.77,2,440,277.87,292,-1
2,5,5,2.11808,3,8,147,0,15,8.77,12.8,183,138.02,193,-1
1,1,1,0,10,0,499,0,7,84.29,59,3062,1044.77,681,-1
1,1,1,0,1,1,138,1,4,485.24,17,3067,1048.48,685,-1
1,1,1,0,1,1,138,1,4,485.25,17,3068,1049.47,686,-1
1,3,4,1.72604,34,8,51.5,1,6,209.38,18.5,3070,1050.57,244,-1
1,1,1,0,3,3,149,0,2,0.05,2,191,145.34,16,-1
1,1,1,0,5,1,126,0,3,17.45,56,442,278.38,38,-1
1,1,1,0,2,2,68,0,3,0.8,4,3072,1051.59,246,-1
2,2,3,1.54858,5,8,931.67,0,15,109.46,122.67,192,146.11,201,-1
1,2,2,0.985228,14,14,923,0,11,103.25,75,194,148.1,91,-1
1,1,2,0.749595,6,8,134,0,2,446.03,9.5,195,149.1,92,-1
1,2,3,1.57071,123,0,0,0,0,0,0,196,150.03,114,-1
1,2,3,1.58496,3,3,41,0,1,0.02,0.33,197,151.02,115,-1
1,3,4,1.7775,32,6,51.5,1,6,208.33,18.75,3075,1053.35,247,-1
1,2,2,0.216397,27,2,67,1,4,460.29,37,3076,1054.34,248,-1
1,3,4,1.7775,32,6,51.5,1,6,230.17,19,3077,1055.34,249,-1
1,1,1,0,1,1,245,0,6,148.37,31,199,152.01,93,-1
4,12,18,3.48349,871,0,228.56,0,28,4.8,63.89,28,19.16,27,-1
2,17,80,5.95507,8599,1,13.5,0,26,0.01,6.28,3079,1050.83,2066,-1
1,2,5,2.25163,0,6,125.2,0,1,0.67,0.2,201,152.95,118,-1
1,1,1,0,1,0,169,0,1,0.7,1,204,155.94,119,-1
0,0,0,0,0,0,0,0,0,0,0,206,157.93,0,-1
1,1,1,0,36,0,0,0,0,0,0,207,158.93,120,-1
0,0,0,0,0,0,0,0,0,0,0,209,160.93,0,-1
1,2,3,1.3902,95,23,96,1,3,106.29,2.33,213,164.33,123,-1
1,1,1,0,4,0,53,0,1,0.03,1,216,167.32,126,-1
1,1,1,0,4,0,53,0,1,0.02,1,217,168.32,127,-1
1,1,1,0,76,0,0,0,0,0,0,3081,1048.08,1885,-1
1,1,1,0,100,148,249,0,4,1.92,7,221,171.62,131,-1
1,1,1,0,3,2,201,0,4,0.01,8,222,172.62,132,-1
1,2,2,1,24,2,442,1,11,143.54,58,3084,1049.58,1888,-1
1,2,3,1.46645,181,6,19.67,0,2,9.65,2,3085,1050.57,1889,-1
1,1,2,0.811278,5,3,88.5,0,1,0.01,0.5,3087,1052.56,1891,-1
1,2,3,1.25559,180,0,29.67,0,2,17.62,1.33,3088,1052.87,688,-1
0,0,0,0,0,0,0,0,0,0,0,3089,1053.86,0,-1
1,2,2,1,24,2,442,1,11,144.13,58,3090,1054.85,1892,-1
1,2,3,1.45915,16,2,229.33,0,7,119.74,10.33,3092,1056.62,1894,-1
1,2,2,0.918296,11,1,124.5,1,6,41.15,11,3094,1058.28,1896,-1
1,2,3,0.340254,96,2,74.33,1,10,162.29,36,3096,1058.3,689,-1
1,1,1,0,0,3,101,0,4,1.45,10,3099,1057.67,1899,-1
1,2,3,0.340254,96,2,74.33,1,10,164.24,36,3101,1059.65,691,-1
1,2,3,1.41713,18,6,163.67,1,8,139.3,14,3104,1062.61,1902,-1
1,3,6,1.47674,67,29,68.5,1,2,132.52,0.67,3110,1068.22,1907,-1
1,1,1,0,20,0,75,0,3,542.79,6,6175,2408.34,3085,-1
1,2,2,0.962332,136,53,542,1,8,60.02,29.5,6177,2409.92,3087,-1
1,2,2,0.962332,136,53,538.5,1,8,58.49,28.5,6178,2410.92,3088,-1
1,2,2,0.988699,14,2,208.5,0,1,9.17,1,3111,1068.3,1908,-1
2,2,2,0.165427,40,1,459.5,0,18,5.91,137,6180,2411.01,482,-1
3,7,29,4.17597,1064,104,139.62,0,25,351.17,27.17,3112,1069.08,2777,-1
1,1,1,0,61,0,0,0,0,0,0,6184,2414.33,3179,-1
1,1,2,0,0,0,0,0,1,1.77,0.5,3117,1073,1911,-1
1,1,1,0,1,1,1846,0,24,0.98,687,6190,2417.59,316,-1
1,1,1,0,4,0,28,0,1,2.1,1,3118,1073.57,1912,-1
1,9,30,3.90818,77,194,99.4,1,3,70.13,0.43,6193,2419.68,3185,-1
0,0,0,0,0,0,0,0,0,0,0,477,283.44,0,-1
1,1,1,0,1,1,245,0,6,164.14,31,480,286.42,120,-1
1,1,1,0,1,1,37,0,3,231.16,8,482,288.42,17,-1
1,1,1,0,2,2,1056,0,12,0,126,488,294.42,248,-1
1,1,1,0,1,1,179,1,2,39.04,3,6197,2423.35,3189,-1
1,1,1,0,4,4,147,0,4,0.96,7,3120,1074.86,1914,-1
1,1,1,0,4,0,28,0,1,2.68,1,3122,1076.81,1915,-1
1,2,2,0.918296,8,4,88,1,3,2.68,2.5,3124,1078.79,1917,-1
1,4,4,1.23042,21,5,425.25,1,13,275.93,36.5,3126,1080.77,1919,-1
1,4,4,1.23042,21,5,426,1,12,275.94,36,3127,1081.75,1920,-1
2,4,7,1.99829,162,6,284.71,0,7,44.77,18.43,6203,2427.19,6289,-1
1,1,1,0,2,4,224,0,2,4.98,3,226,173.01,135,-1
2,4,6,2.44644,10,10,435.5,0,24,109.38,117.33,227,173.99,145,-1
1,1,1,0,3,3,3161,1,15,0.42,300,6209,2429.27,3099,-1
1,2,3,1.56441,17,5,112.67,0,6,271.18,15.33,231,177.53,140,-1
1,2,3,1.56441,17,5,112.67,0,6,270.93,15.33,232,178.53,141,-1
1,2,3,1.56441,17,5,112.67,1,6,270.93,15.33,233,179.52,142,-1
1,1,1,0,3,0,65,0,3,266.42,8,234,180.29,143,-1
1,1,1,0,1,1,1846,0,24,1.64,692,6213,2427.05,318,-1
1,7,9,2.52213,212,13,47.67,1,6,332.09,3.11,3136,1085.61,1926,-1
1,2,2,1,4,10,64.5,0,2,302.34,3.5,6217,2428.33,337,-1
1,2,3,0.201881,42,34,173.33,1,6,81.8,9,6219,2429.69,3203,-1
1,1,1,0,24,3,333,1,3,0.01,14,6221,2431.67,3205,-1
1,1,1,0,24,3,333,1,3,0,14,6222,2432.66,3206,-1
1,3,3,1.52552,130,3,56,0,2,77.26,2.33,3137,1085.24,700,-1
1,2,3,1.58496,3,3,116.67,0,6,3.62,15.67,243,188.06,148,-1
1,2,2,0.845351,1,10,100.5,0,4,125.88,6.5,6223,2430.92,73,-1
1,1,1,0,1,1,1846,0,24,1.9,693,6224,2431.91,319,-1
0,0,0,0,0,0,0,0,0,0,0,509,312.08,0,-1
1,1,1,0,1,1,1748,0,22,5.98,576,510,313.08,66,-1
0,0,0,0,0,0,0,0,0,0,0,514,317,0,-1
2,2,2,1,2,2,1375,0,23,65.89,469,516,318.98,98,-1
1,1,1,0,91,0,0,0,0,0,0,3138,1084.82,701,-1
1,1,1,0,1,1,1846,0,24,0.63,695,6227,2432.2,321,-1
1,1,1,0,2,2,226,0,4,90.69,16,1318,238.65,639,-1
1,1,1,0,2,2,226,0,4,90.68,16,6230,2434.96,3101,-1
1,3,8,2.7389,58,5,86,0,3,44.07,1.25,3140,1086.61,1928,-1
2,2,2,0.918296,2,1,1248,0,23,20.87,369,522,324.53,108,-1
1,1,1,0,33,43,85,0,1,0,1,1095,469.77,443,-1
1,13,21,3.80206,120,101,78.24,0,10,347.71,10,31,19.68,0,-1
1,3,3,1.58496,24,0,541.33,0,7,97.18,13,6231,2435.05,3207,-1
1,1,1,0,33,43,85,0,1,0,1,1097,471.73,445,-1
2,5,10,2.80196,562,9,311.9,0,12,59.6,27.9,6235,2438.79,6313,-1
1,1,1,0,1,1,1827,0,24,0.98,688,6238,2440.02,324,-1
1,1,1,0,78,0,0,0,0,0,0,6241,2442.96,3106,-1
2,3,3,1.50253,108,11,26,0,1,0,0.33,6242,2443.92,6320,-1
1,1,1,0,23,1,210,0,5,10.5,15,526,327.92,262,-1
1,1,1,0,3,6,166,1,7,244.97,16,529,330.92,264,-1
0,0,0,0,0,0,0,0,0,0,0,531,332.92,0,-1
1,2,3,0.830828,97,0,202.33,0,9,116.11,12.67,3144,1087.76,1932,-1
2,7,20,3.98038,1333,0,100.85,0,27,1.01,40.85,6249,2443.76,3542,1
3,4,5,0.603218,224,0,555.8,0,26,9.21,166.2,6250,2444.74,3638,-1
1,1,1,0,4,5,49,0,1,0.07,1,247,190.37,97,-1
1,1,1,0,4,5,49,1,1,0.07,1,248,191.37,98,-1
3,5,6,1.10408,238,14,482.67,0,26,3.26,139,249,192.2,165,-1
1,1,3,1.5271,26,6,383,1,3,110.25,2.67,6252,2443.77,3220,-1
1,1,1,0,12,5,44,1,4,555.67,6,6261,2452.67,3113,-1
1,2,3,1.58202,51,37,322.67,0,7,237.25,7.67,6263,2454.59,3228,-1
1,2,3,1.58202,51,37,323.67,0,7,244.2,7,6264,2455.59,3229,-1
2,3,5,2.20937,51,3,481,0,9,202.59,28.6,6265,2456.41,6344,-1
1,3,3,1.45915,6,6,68.33,0,6,0.1,6,3147,1087.08,703,-1
1,2,2,0.918296,3,3,495,0,8,1.65,40,3149,1088.02,704,-1
1,1,1,0,2,2,219,0,6,0.9,34,6272,2457.8,3233,-1
1,1,1,0,6,1,210,0,1,0,10,6276,2460.61,3121,-1
1,1,1,0,1,1,891,0,18,47.93,271,472,126.51,23,-1
1,2,2,0.986081,137,0,0,0,0,0,0,3151,1088.67,706,-1
1,1,1,0,29,36,305,0,3,111.11,4,6279,2460.53,3238,-1
1,1,1,0,3,0,323,0,5,74.03,33,6280,2461.49,3239,-1
1,2,2,0.99709,126,0,0,0,0,0,0,6281,2462.42,3240,-1
3,13,19,4.02152,29,36,183.84,0,14,144.03,13.58,251,192.67,274,-1
1,1,1,0,1,1,1859,0,24,2.27,702,252,193.67,12,-1
1,4,5,1.90077,132,0,337.8,0,7,189.81,13.2,6282,2462.97,3124,-1
1,1,1,0,2,1,67,0,1,379.48,2,253,194.55,153,-1
3,3,3,1.25163,6,6,799,0,24,26.27,262.67,254,195.54,190,-1
1,1,1,0,1,1,1859,0,24,0,704,255,196.54,14,-1
2,4,7,2.1016,137,12,202.14,0,19,18.97,40.14,3154,1090.41,2120,-1
1,12,52,4.21101,2355,1087,105.81,0,3,17.38,0.15,3155,1091.32,1936,-1
1,1,1,0,9,2,269,0,6,157.71,27,3156,1092.13,1937,-1
1,1,1,0,15,1,78,0,2,361.82,6,6283,2461.89,3241,-1
1,1,1,0,2,2,336,0,5,0.98,11,6284,2462.77,3125,-1
1,1,1,0,0,7,119,0,1,120.57,1,539,336.55,4,-1
1,4,4,1.92193,15,0,52,0,9,87.98,11,540,337.55,269,-1
1,1,1,0,40,0,0,0,0,0,0,3159,1094.06,250,-1
1,1,1,0,13,1,139,0,3,4.84,9,6286,2461.61,3242,-1
1,1,1,0,13,1,142,0,3,4.85,8,6288,2463.6,3244,-1
1,4,4,1.93062,91,36,41.25,0,1,0.03,0.25,1320,239.49,596,-1
1,2,3,1.45915,28,14,44,0,1,0.94,0.33,6296,2468.17,220,-1
1,1,1,0,2,3,61,0,1,2.74,1,3163,1094.05,1942,-1
1,1,2,0.977418,8,9,83.5,0,2,194.56,1,3166,1096.76,1945,-1
1,1,2,0.961237,17,9,103.5,0,4,194.57,3,3168,1098.74,1947,-1
1,1,1,0,11,12,88,1,2,315.03,3,3169,1099.74,1948,-1
1,1,1,0,76,0,0,0,0,0,0,103,41.99,66,-1
1,3,6,1.85549,443,159,126.5,0,4,80.3,2.17,3170,1100.68,1949,-1
1,2,4,1.95893,211,22,46.25,0,3,11.84,1.5,1321,240.12,597,-1
1,1,1,0,9,0,704,0,6,14.13,43,1322,241.11,598,-1
1,1,1,0,2,2,78,0,2,0.01,2,1325,244.1,601,-1
1,4,13,2.67573,117,84,43.77,0,2,0.12,0.54,1328,247.08,604,-1
1,2,2,0.957295,95,0,0,0,0,0,0,1329,248.08,605,-1
1,2,3,1.43537,1,10,106,0,5,77.02,2.67,3177,1106.63,1956,-1
1,1,1,0,6,6,171,0,4,0.65,15,104,42.94,67,-1
1,1,1,0,136,137,171,0,4,0.09,16,105,43.93,68,-1
4,8,8,1.8761,200,17,417.63,0,26,23.87,97.88,1331,249.95,728,1
3,5,5,1.06206,51,11,506.4,0,25,0.16,145.6,1332,250.94,677,-1
1,1,2,0.970951,9,1,144,0,7,558.19,21.5,1333,251.93,642,-1
1,1,1,0,0,10,179,0,4,0.05,20,1334,252.93,608,-1
1,1,1,0,1,0,191,0,7,69.13,45,3179,1107.36,1958,-1
1,2,3,1.14883,3,4,148.33,0,4,0.54,3.33,3180,1108.03,1959,-1
1,2,2,0.721928,0,5,90.5,0,4,4.12,3,3182,1110.03,1961,-1
