@relation camel-0-train4

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
1,1,1,0,5,0,157,0,1,360.86,1,6600,2567.31,3271,-1
1,1,1,0,5,0,157,0,1,360.86,1,6602,2569.3,3273,-1
1,1,1,0,3,1,162,0,1,0,2,6603,2570.29,3274,-1
1,3,3,1.39215,8,10,195.33,0,4,548.67,7,6605,2572.27,3276,-1
1,1,1,0,7,5,164,0,1,0.07,3,6608,2575.06,3279,-1
1,5,7,2.37801,40,1,235.57,1,13,212.86,22,3295,1142.1,2048,-1
1,5,7,2.37801,40,1,240,1,13,213.65,21.57,3296,1141.96,2049,-1
1,3,3,1.12622,91,1,332.67,1,13,26.14,28,6616,2579.21,3386,-1
1,3,3,1.12622,91,1,331,1,13,26.12,27.33,6617,2580.21,3387,-1
1,3,3,1.12622,91,1,332,1,12,26.11,26.67,6618,2581.21,3388,-1
1,1,1,0,72,0,0,0,0,0,0,6619,2579.25,3389,-1
1,1,1,0,11,3,2522,0,26,0,780,6621,2581.17,369,-1
1,2,2,0.391244,26,0,209.5,0,3,55.59,3.5,576,356.5,362,-1
1,2,2,0.391244,26,0,210,0,2,66.37,3,577,357.5,363,-1
1,2,2,0.391244,26,0,210,0,2,66.37,3,578,358.49,364,-1
1,1,1,0,1,1,2530,0,26,0.43,781,351,259.96,26,-1
3,5,6,2.11471,5,17,239.67,0,8,3.11,5.83,354,262.93,346,-1
1,1,1,0,11,1,277,1,6,297.21,30,17,15.94,5,-1
1,1,1,0,2,1,2530,0,26,1.57,782,3297,1138.63,180,-1
1,2,11,2.6001,775,66,177.82,1,3,143.47,2.36,584,363.23,367,-1
4,9,12,3.4377,38,36,343,0,26,10.95,74.75,6628,2580.38,7396,-1
1,2,2,0.988699,8,8,552.5,0,7,11.44,15.5,360,267.82,225,-1
1,1,1,0,17,0,61,0,2,119.71,5,6629,2578.77,3392,-1
1,1,1,0,17,0,61,0,2,119.71,5,6630,2579.77,3393,-1
1,2,3,1.27511,155,3,172.33,0,7,1.92,27,6631,2580.41,3394,-1
1,2,3,1.27511,155,3,172.33,0,7,40.03,26.67,6632,2581.4,3395,-1
1,2,2,0.863121,9,5,49,0,4,184.77,6,6634,2580.13,222,-1
1,2,3,1.09299,76,7,293.67,1,9,154.26,24.67,6635,2580.98,3396,-1
1,1,1,0,1,1,2529,0,26,0.97,786,6637,2579.85,374,-1
1,3,3,0.574881,119,5,204,1,11,242.75,59.33,3299,1136.43,732,-1
1,3,3,0.574881,119,5,204,1,11,242.76,59.33,3301,1138.41,734,-1
2,2,2,0.918296,2,1,1715.5,0,27,0.25,487.5,6639,2580.77,537,-1
1,5,9,2.87924,492,0,0,0,0,0,0,3302,1137.99,2051,-1
1,1,1,0,7,12,115,0,2,515.88,5,6641,2580.04,3398,-1
1,2,2,0.179256,13,24,78.5,0,1,0.03,0.5,3303,1138.94,2052,-1
1,1,1,0,7,1,109,1,1,1.2,1,3304,1139.74,735,-1
1,1,1,0,12,1,103,0,3,62.75,10,6651,2586.55,3405,-1
1,1,1,0,16,2,84,0,5,37.72,74,6653,2588.39,3407,-1
1,1,1,0,15,0,203,0,7,37.96,103,6657,2592.36,3411,-1
2,3,3,1.37095,5,5,49,0,1,679.74,1,6659,2594.33,6705,-1
2,3,3,1.37095,5,5,49,0,1,679.74,1,6661,2596.32,6709,-1
1,3,3,0.91847,65,4,110.67,1,6,27.13,23.67,586,361.92,369,-1
1,2,2,0.94566,9,2,254.5,0,5,9.13,7,6662,2597.24,3295,-1
1,3,7,2.75402,137,6,74.43,0,5,191.13,2.86,590,365.9,373,-1
1,2,2,0.896038,39,9,104,0,1,321.38,3.5,363,268.17,121,-1
1,2,2,0.896038,39,9,104,0,1,321.38,3.5,364,269.17,122,-1
1,1,2,0.9999,4,81,70,0,4,486.44,7,6672,2603.41,3421,-1
1,1,1,0,3,7,98,0,2,703.52,4,6674,2605.39,3423,-1
1,1,1,0,3,7,98,0,2,703.52,4,6675,2606.39,3424,-1
1,1,2,0.961237,7,19,73,0,1,222.01,1,6681,2612.3,3428,-1
1,1,1,0,18,13,155,0,2,1.1,7,365,269.55,123,-1
1,1,2,1,2,8,244.5,0,3,6.41,7.5,591,365.9,374,-1
1,1,2,1,2,8,244.5,0,3,6.42,7.5,593,367.9,376,-1
1,1,2,0.995727,9,4,91.5,0,3,0.78,5,6684,2612.55,3430,-1
2,3,7,2.41919,30,25,65.57,0,3,571.03,4.57,6687,2615.46,6734,-1
2,3,7,2.41919,30,25,65.57,0,3,571.03,4.57,6691,2619.45,6739,-1
1,1,1,0,11,2,173,0,3,0.14,9,6695,2622.94,3306,-1
1,1,1,0,0,15,65,0,1,302.67,1,6699,2626.69,3438,-1
1,3,4,1.70417,314,0,0,0,0,0,0,3311,1142.36,2058,-1
1,1,1,0,3,1,62,0,3,575.09,5,6703,2630.2,3442,-1
1,2,2,0.075842,103,113,91.5,0,5,32.11,8,6707,2632.01,3444,-1
1,3,7,2.48628,64,214,202.29,0,3,22.34,1.86,6708,2632.89,3445,-1
1,1,1,0,5,11,147,0,8,10.96,136,6712,2636.68,3448,-1
1,1,1,0,1,1,53,0,7,33.59,99,6719,2643.33,350,-1
1,2,2,1,0,182,91,0,1,539.53,1.5,6721,2645.3,3454,-1
2,2,2,0.391244,1,12,1524,0,27,24.4,583,367,270.27,29,-1
0,0,0,0,0,0,0,0,0,0,0,368,271.27,0,-1
1,1,1,0,3,3,205,0,2,313.64,3,601,374.54,384,-1
1,1,1,0,3,3,205,0,3,298.05,3,602,375.54,385,-1
1,3,4,1.54003,54,1,110.25,0,5,362.79,7.25,603,376.29,106,-1
1,1,1,0,3,3,48,0,3,320.21,5,6731,2651.53,351,-1
1,1,1,0,23,67,286,0,3,238.17,11,6732,2652.34,3463,-1
1,1,1,0,23,67,286,0,3,238.17,11,6733,2653.33,3464,-1
1,1,1,0,2,0,77,0,2,636.01,5,6737,2656.33,3466,-1
2,2,4,1.93626,8,3,110.25,0,7,272.93,8.5,3313,1140.69,2313,-1
2,2,4,1.93626,8,3,110.25,0,7,272.93,8.5,3314,1141.62,2315,-1
1,3,4,1.64698,13,31,102.5,0,5,334.74,3,6740,2657.67,3317,-1
2,2,2,0.995727,8,5,101,0,5,129.57,8.5,6742,2659.61,3821,-1
2,2,2,0.995727,8,5,101,0,4,129.57,8,6743,2660.6,3823,-1
1,1,7,2.80735,0,35,135.86,0,6,2.09,4.29,6747,2663.74,3470,-1
1,1,1,0,3,2,55,0,1,5.5,1,18,12.64,12,-1
2,2,2,0.322757,19,15,144.5,0,3,2.22,3.5,3317,1142.81,2801,-1
1,1,2,1,4,0,153,0,10,285.08,25.5,3318,1143.81,740,-1
1,2,2,0.987844,0,108,54,0,2,776.39,3,6754,2667.01,3471,-1
2,5,6,1.48295,118,0,78.67,0,10,38.36,11,3320,1145.71,2805,-1
1,1,1,0,28,4,153,0,3,127.6,5,31,18.15,4,1
1,3,12,2.92796,45,148,133.08,0,4,284.4,1.33,6757,2667.13,3474,-1
1,1,1,0,2,3,143,0,1,347.24,3,6761,2666.32,3478,-1
2,4,7,2.54764,290,4,453.71,1,17,94.9,44.86,369,269.48,353,-1
1,2,1,0,1,1,77,0,1,0.01,1,373,273.48,129,-1
1,2,1,0,1,1,77,0,1,0.01,1,374,274.48,130,-1
1,1,1,0,2,1,34,0,1,635.65,4,376,276.19,132,-1
1,6,10,3.03598,708,0,5.6,0,6,0.77,9.7,3322,1143.81,254,-1
1,3,7,2.39932,305,2,65,0,4,171.34,1.43,6763,2665.46,3480,-1
1,2,2,0.578795,58,0,46,0,2,40.59,3.5,6764,2666.28,3481,-1
1,2,2,0.578795,58,0,39,0,2,221.5,3,6765,2667.28,3482,-1
1,3,4,1.75538,72,15,207.25,0,7,330.29,14,378,278,231,-1
1,10,80,5.79138,217,211,60.77,0,8,511.58,1.61,6766,2667.59,3483,-1
1,1,1,0,1,1,2554,0,26,3.74,797,6767,2668.46,383,-1
1,1,1,0,5,10,68,0,1,711.45,5,382,281.84,134,-1
1,1,1,0,6,6,1122,0,9,80.55,63,385,284.83,137,-1
1,4,5,2.25,8,8,64.6,0,1,8.99,0.4,3324,1144.49,2064,-1
1,1,4,1.60389,36,13,194.25,0,7,162.19,3.75,6768,2666.62,3484,-1
1,1,2,0.998052,154,0,0,0,0,0,0,6771,2666.36,3487,-1
1,2,2,0.427659,102,1,393.5,1,7,83.98,26.5,3327,1145.67,2067,-1
1,2,2,0.427659,102,1,393.5,1,7,83.99,26.5,3328,1146.64,2068,-1
1,1,1,0,3,3,765,1,7,0.04,47,3332,1150.57,2072,-1
2,8,8,3,8,8,99.63,0,9,292.95,5.88,387,285.67,265,-1
1,3,3,0.767962,347,1,77,0,9,103.24,19.67,610,377.85,111,-1
1,2,2,0.752212,23,28,73,0,2,327.98,1.5,6778,2669.44,360,-1
1,1,1,0,1,1,56,0,3,78.08,4,6780,2671.27,3328,-1
1,1,2,1,6,0,188.5,0,6,1.88,14.5,6782,2673.23,3491,-1
1,1,2,1,6,0,188.5,0,6,1.08,14.5,6783,2674.22,3492,-1
1,1,2,1,4,0,191.5,0,6,0,15,6785,2676.21,3494,-1
1,3,6,2.43081,58,17,105.67,0,6,234.03,5.67,6786,2676.99,3495,-1
1,2,6,1.44528,23,7,209.67,0,3,13.1,4.67,612,379.24,389,-1
1,2,6,1.44528,23,7,209.67,0,3,13.1,4.67,613,380.24,390,-1
1,1,1,0,5,2,104,0,3,7.52,11,389,287.05,32,-1
1,1,1,0,3,2,212,1,4,43.46,22,6790,2677.84,3499,-1
1,1,1,0,8,0,513,0,10,0,66,616,381.88,113,-1
1,2,2,0.94566,11,0,196.5,0,7,439.05,20.5,6791,2673.63,3330,-1
2,8,8,2.63566,172,5,266.75,0,12,92.97,33.5,6793,2675.53,6833,-1
1,1,1,0,69,0,0,0,0,0,0,6799,2679.06,3338,-1
1,1,15,3.89443,163,386,52.13,0,2,130.31,0.13,3336,1147.99,2076,-1
1,3,3,0.975069,179,0,264.67,0,7,1.91,18.33,3340,1150.38,2080,-1
1,2,2,0.811278,1,3,344.5,0,6,580.72,7,561,307.81,14,-1
1,2,2,0.811278,1,3,344.5,0,6,580.72,7,562,308.81,15,-1
0,0,0,0,0,0,0,0,0,0,0,565,311.81,0,-1
1,1,1,0,14,9,2511,1,15,61.33,366,6808,2675.94,3345,-1
1,1,1,0,14,9,2461,1,15,61.33,348,6809,2676.93,3346,-1
1,2,2,0.873981,110,9,97,1,2,106.59,2,6811,2678.86,3348,-1
1,2,2,0.650022,20,4,275,1,3,369,14,6819,2684.09,3355,-1
2,3,3,1.37878,7,7,96,0,3,18.96,2.67,1114,428.32,1083,-1
1,1,1,0,2,2,2555,0,26,1.49,801,6820,2681.88,386,-1
1,1,1,0,8,0,1122,0,9,8.83,65,6822,2683.62,3356,-1
1,1,1,0,8,0,1044,0,8,108.74,58,6824,2685.61,3358,-1
1,1,2,0.976021,4,18,182.5,0,4,218.65,2,393,286.24,238,-1
1,1,2,0.976021,4,18,182.5,0,4,218.66,2,394,287.24,239,-1
1,3,5,1.28326,39,9,98.6,0,6,24.58,8,396,289.17,241,-1
1,1,1,0,1,13,141,0,8,18.06,137,401,293.86,246,-1
2,2,2,0.811278,4,4,1298.5,0,15,2.96,190.5,402,294.02,389,-1
0,0,0,0,0,0,0,0,0,0,0,1120,432.48,0,-1
5,14,34,4.34302,3998,0,146.88,0,29,3.7,37.47,22,16.05,20,1
1,1,1,0,5,1,127,0,2,0.02,3,3344,1143,2083,-1
1,2,2,0.94652,83,2,87.5,0,3,173.76,2,3346,1144.97,2085,-1
1,1,1,0,65,0,0,0,0,0,0,3348,1145.74,2087,-1
1,2,2,0.936667,17,17,147,0,9,42.37,31.5,3349,1146.74,2088,-1
1,1,1,0,7,0,1007,0,4,367.56,26,404,293.23,144,-1
1,1,1,0,1,1,1825,0,25,0.96,714,499,139.65,29,-1
2,2,2,0.495969,90,2,440,1,14,140.28,48,3351,1146.16,1000,-1
2,5,7,2.36587,187,15,390,0,14,181.53,32.57,3352,1147.15,2836,-1
1,1,2,0.918296,2,1,149,0,3,0.38,2.5,411,299.42,38,-1
1,1,2,0.933025,43,0,540,0,12,1.04,65,3354,1146.21,2092,-1
1,1,1,0,33,0,82,0,7,327.14,12,3355,1147.21,2093,-1
1,1,1,0,6,4,1235,0,9,8.8,67,6827,2651.85,3361,-1
1,1,1,0,6,5,1168,0,8,8.76,63,6828,2652.82,3362,-1
1,2,2,0.988699,8,8,170,0,7,60.23,13,6832,2655.57,3508,-1
1,1,1,0,1,1,171,0,2,0.07,5,416,303.09,252,-1
1,1,1,0,1,0,235,0,3,2.16,6,417,304.08,40,-1
1,1,1,0,1,0,235,0,3,2.16,6,418,305.08,41,-1
1,1,1,0,8,4,171,0,2,0.52,6,421,307.75,254,-1
1,1,3,1.45915,7,5,145.67,1,4,52.35,3,6839,2659.9,167,-1
1,2,2,0.522559,10,7,311.5,1,9,318.75,23.5,3362,1151.35,750,1
1,2,2,0.650022,11,1,226.5,1,7,273.97,14,3363,1152.35,751,-1
1,2,2,0.522559,10,7,311.5,1,9,318.76,23.5,3364,1153.33,752,1
1,2,2,0.650022,11,1,226.5,1,7,273.99,14,3365,1154.32,753,-1
1,1,1,0,3,0,236,0,3,1.4,7,422,308.18,43,-1
1,1,1,0,3,0,236,0,3,1.41,7,423,309.17,44,-1
1,1,2,0.977648,87,44,111.5,0,7,0.84,12,6840,2657.49,3512,-1
1,1,2,0.977648,87,44,111.5,0,7,0.84,12,6841,2658.49,3513,-1
1,1,1,0,3,7,66,1,2,0.95,6,624,377.32,118,-1
1,1,1,0,1,12,122,1,6,187.34,37,626,379.28,120,-1
1,1,1,0,1,1,2559,0,26,2.99,806,3368,1155.42,183,-1
1,1,1,0,2,2,1749,0,22,13.87,589,3371,1158.35,185,-1
1,1,1,0,1,1,128,0,5,56.02,14,3372,1159.35,44,-1
1,1,1,0,1,1,128,0,4,55.99,14,3373,1160.33,45,-1
1,1,1,0,2,1,1829,0,25,0.76,717,37,18.56,8,-1
1,1,1,0,2,1,1749,0,22,0.75,590,38,19.56,9,-1
1,1,1,0,1,1,2560,0,26,0.02,808,6842,2652.56,390,-1
1,1,1,0,1,1,1830,0,25,0,719,6844,2654.53,392,-1
1,1,1,0,1,1,1750,0,22,0,592,6846,2656.52,394,-1
1,2,2,0.721928,9,6,167.5,0,3,110.66,5,426,310.71,256,1
1,1,1,0,3,3,177,0,2,0.04,8,428,312.68,258,-1
1,1,1,0,7,3,62,1,2,1.87,7,627,379.03,121,-1
1,1,1,0,7,3,62,1,2,1.87,7,628,380.03,122,-1
1,1,1,0,1,12,122,1,6,189.33,37,631,382.91,125,-1
1,1,3,1.5288,116,24,473.33,1,14,188.72,39.33,6848,2654.34,3517,-1
1,1,3,1.5288,116,24,474.67,1,13,188.47,38.33,6849,2655.31,3518,-1
1,1,2,0.925016,56,41,576.5,1,13,0.06,49.5,6851,2657.27,3519,-1
1,1,1,0,2,1,177,1,2,1.93,9,430,313.42,260,-1
1,7,10,2.06881,290,13,128.1,1,7,209.75,6.6,3378,1160.13,2098,-1
2,3,7,2.44725,116,38,304.29,1,12,109.56,38,6856,2655.72,6889,-1
2,3,7,2.44506,115,37,298.29,1,11,271.53,36.29,6858,2657.7,6893,-1
1,2,2,0.787127,16,1,110.5,1,4,115.94,10.5,6860,2659.62,3370,-1
1,8,20,3.16037,635,72,125.55,0,8,701.57,3.4,6862,2661.45,3526,-1
1,2,3,1.24017,69,0,270,0,8,39.36,13,6863,2661.76,3527,-1
1,2,3,1.24017,69,0,270,0,9,29.87,13,6864,2662.75,3528,-1
1,1,1,0,1,1,238,0,6,0.01,20,6866,2664.74,3530,-1
1,1,1,0,1,1,238,0,5,0,20,6867,2665.73,3531,-1
1,10,15,3.72346,25,24,465.33,1,15,219.37,34,21,18.03,8,-1
2,4,4,1.27071,105,2,94,1,9,121.59,11.5,3380,1160.54,2361,-1
1,1,1,0,16,13,90,1,3,239.71,7,3381,1161.53,2101,-1
1,1,1,0,16,0,50,0,1,0.02,1,3382,1162.5,262,-1
1,1,2,0.834648,42,56,99.5,0,3,8.01,3,3383,1163.48,2102,-1
2,4,4,1.23432,121,2,94,1,9,120.71,11.5,3386,1166.43,2369,-1
1,1,1,0,0,2,125,0,4,876.55,10,568,304.54,280,-1
1,2,2,1,6,12,30,0,3,599.11,3,572,308.53,18,-1
1,1,1,0,0,1,857,0,6,1.52,80,573,309.53,131,-1
1,3,3,0.801619,32,5,474,1,12,156.16,46.67,575,311.53,284,-1
0,0,0,0,0,0,0,0,0,0,0,576,312.53,0,-1
1,1,1,0,0,1,804,1,6,1.53,76,579,315.53,132,-1
0,0,0,0,0,0,0,0,0,0,0,582,318.53,0,-1
1,1,1,0,2,3,592,0,4,24.11,39,584,320.52,287,-1
2,2,2,0.742488,18,1,175.5,0,8,0.82,21,3388,1167.32,2372,-1
1,1,1,0,89,0,0,0,0,0,0,3389,1168.2,759,-1
1,1,1,0,1,1,1830,0,25,5,720,6870,2662.4,397,-1
1,2,4,1.89565,105,7,324,0,9,2.9,13,6872,2664.25,3534,1
1,1,1,0,69,0,0,0,0,0,0,6875,2664.22,3537,-1
1,9,19,3.56093,1455,13,5.53,0,5,37.1,0.74,3392,1169.61,2110,-1
1,2,2,0.305401,29,26,85.5,0,1,59.73,0.5,3395,1172.61,47,-1
1,2,2,0.907166,15,16,333.5,1,7,37.79,19,6877,2665.6,3539,-1
1,2,4,1.76448,181,27,273.25,0,9,0.27,13.25,6879,2667.48,3541,-1
1,1,1,0,3,2,848,0,7,103.93,76,432,312.81,262,1
1,1,6,2.14465,49,83,105.5,0,7,348.92,3.17,6881,2665.56,3543,-1
1,1,2,1,14,34,90.5,0,7,360,5.5,6882,2666.54,3544,-1
1,2,2,0.39302,15,140,408,1,5,0.44,20.5,3397,1172.77,762,1
1,2,2,0.970951,4,1,1359.5,1,15,179.93,190,6883,2667.39,3372,-1
2,2,2,0.325552,42,42,91.5,1,6,1148.97,8,433,312.99,410,-1
2,2,2,0.325552,42,42,91.5,1,6,1148.97,8,434,313.99,412,-1
2,3,4,1.78386,8,9,190.75,0,13,86.52,26.25,435,314.98,414,-1
1,1,1,0,7,0,67,0,1,5.01,2,438,317.61,152,-1
1,1,1,0,7,0,67,0,1,5.01,2,439,318.61,153,-1
1,2,2,0.764205,2,7,144,0,11,3.04,68,6891,2668.98,3549,-1
1,1,1,0,1,1,152,1,7,1.55,17,441,319.96,155,-1
1,2,3,0.423121,91,4,331.33,1,4,128.16,6.33,3399,1170.26,2112,-1
1,2,3,0.423121,91,4,331.33,1,4,128.17,6.33,3400,1171.23,2113,-1
1,2,2,0.918296,53,7,258,1,6,65.72,32,3401,1171.22,764,-1
1,3,4,1.9072,0,18,298.75,0,2,71.1,1.5,6892,2658.97,3550,-1
1,2,4,0.554881,58,0,48,0,7,450.34,6,3402,1170.48,2114,-1
1,5,10,2.83365,167,58,66.2,0,1,0.02,0.2,6899,2661.66,3557,-1
2,3,3,1.36096,10,0,1157.33,0,27,9.38,316.67,6902,2664.29,498,-1
1,1,1,0,1,1,2566,0,26,0.05,817,633,376.13,99,-1
1,1,1,0,1,1,64,0,6,25.11,18,3404,1170.05,2116,-1
1,1,1,0,1,1,61,0,5,0.33,17,3405,1170.58,2117,-1
1,1,1,0,1,1,64,0,6,0.33,19,3406,1171.57,2118,-1
1,2,2,0.672295,34,0,227.5,0,5,86.99,5,6905,2664.37,3561,-1
1,1,1,0,7,1,130,0,5,137.11,20,6906,2665.36,3562,-1
1,1,1,0,0,2,222,0,1,0.06,4,6908,2667.2,3564,-1
1,1,1,0,1,1,2564,0,26,0.02,820,6909,2668.18,404,-1
1,2,2,1,4,0,128,0,1,0.51,2.5,6910,2669.14,3565,-1
1,1,1,0,3,0,2,0,1,1,1,6911,2670.11,3566,-1
1,1,1,0,2,2,82,1,6,612.06,15,6915,2670.74,3569,-1
1,6,13,3.39378,778,1,4.38,0,6,3.2,7.54,635,375.97,55,-1
1,1,1,0,1,1,2564,0,26,2.9,821,6918,2666.68,405,-1
2,3,3,1.36096,10,0,1160,0,27,2.57,318.67,6920,2668.45,503,-1
1,2,8,2.82724,22,18,84,0,1,0,0.13,639,379.59,59,-1
1,2,2,0.918296,53,7,259,1,6,73.74,31.5,6922,2664.02,3377,-1
1,1,1,0,1,1,256,1,5,14.75,18,442,314.28,267,-1
1,1,1,0,1,1,256,1,5,14.74,18,443,315.28,268,-1
1,1,1,0,5,0,75,0,3,354.62,17,445,317.28,270,-1
3,5,5,2.09801,20,27,748,0,27,17.52,203.6,6932,2672.69,4161,-1
1,1,1,0,4,6,124,0,2,0.01,2,451,323.24,50,-1
2,2,2,0.281194,37,4,1747,0,27,0.05,509.5,6933,2673.5,585,-1
1,1,3,1.03023,125,66,81,0,1,1.95,0.67,6934,2672.01,3579,-1
1,3,4,1.84046,239,67,70.5,0,1,0,1.25,6937,2674.81,3582,-1
1,3,3,1.58075,167,4,124.67,0,1,0.01,2.67,6940,2677.38,3585,-1
3,8,11,2.68228,500,0,288.73,0,26,10.77,82.09,6941,2678.02,4226,-1
1,1,1,0,2,0,0,0,0,0,0,457,328.56,275,-1
1,2,5,1.05616,2,709,172.6,0,9,274.23,9.6,3408,1163.71,2120,-1
1,2,2,0.721928,3,2,51,0,1,0.01,1,6947,2681.39,226,-1
2,4,10,3.27761,11,11,94.8,0,1,1.12,1.2,6948,2682.37,3814,-1
1,2,9,3.02206,11,1,50.22,0,1,0.24,0.89,6949,2683.22,3588,-1
1,5,14,3.51839,104,82,57.64,0,6,585.96,2.5,642,379.83,393,-1
1,5,14,3.51839,104,82,57.64,0,6,585.97,2.5,643,380.83,394,-1
1,1,1,0,1,1,2577,0,26,0.15,839,646,383.78,101,-1
1,1,1,0,1,1,290,0,18,25.08,305,647,384.77,65,-1
1,2,2,0.497168,104,6,34.5,1,1,196.4,0.5,6954,2685.02,3383,-1
1,2,2,0.497168,104,6,34.5,1,1,196.4,0.5,6955,2686.02,3384,-1
1,3,5,1.21471,90,0,94.8,0,7,50.8,13.4,6959,2689.13,3594,-1
1,2,3,1.5,8,8,159,0,7,0.01,22.67,6961,2691.11,3596,-1
1,2,3,1.5,8,8,158,0,6,0.01,21.33,6962,2692.11,3597,-1
2,3,3,1.28067,5,7,906.33,0,26,39.66,290,3410,1163.73,2310,-1
1,1,1,0,46,36,2583,0,26,0.75,844,6964,2691.13,422,-1
2,13,13,3.35632,18,17,255.77,0,27,168.78,69,6965,2692,505,-1
1,1,1,0,0,1,2593,0,26,0.03,847,651,387.5,102,-1
1,4,4,1.94946,42,2,52,0,9,216.94,11,3414,1166.4,2126,-1
1,1,2,1,16,0,175.5,0,5,36.62,3,458,327.61,276,-1
1,1,2,1,4,4,183.5,1,5,0.01,3.5,460,329.6,278,-1
1,1,1,0,1,1,2592,0,26,0.1,849,462,331.59,30,-1
1,2,3,1.25972,25,0,128.33,0,3,152.68,3.67,3417,1168.23,2129,-1
1,1,1,0,1,1,100,0,4,689.5,11,3419,1170.22,2131,-1
1,1,1,0,1,1,2592,0,26,0.85,850,6968,2691.12,425,-1
1,1,1,0,1,1,64,0,7,7.61,99,6969,2691.85,362,-1
1,1,1,0,1,1,73,0,3,0.27,10,3421,1171.84,2133,-1
1,1,1,0,0,1,301,0,16,3.65,282,655,390.24,68,-1
1,1,1,0,3,3,342,0,7,118.56,22,6970,2689.99,83,-1
2,8,10,2.71622,533,5,29,0,10,13.4,13.1,6971,2690.7,3962,-1
1,4,22,3.99752,32,50,42.23,0,4,221.72,0.27,6972,2691.67,3600,-1
1,5,9,1.944,318,268,81.56,0,7,79,4,6973,2692.64,3601,-1
1,1,1,0,2,2,2592,0,26,1.31,851,585,310.99,79,-1
1,1,1,0,2,2,1830,0,25,20.43,721,586,311.99,80,-1
1,2,2,0.836641,13,2,249.5,0,9,168.25,29.5,6975,2691.23,3385,-1
1,2,2,0.836641,13,2,249.5,0,9,168.25,29.5,6976,2692.23,3386,-1
1,2,2,0.836641,13,2,248.5,0,8,168.25,28.5,6977,2693.22,3387,-1
1,2,2,0.477071,35,4,112,1,3,910.16,7,3424,1171.94,2136,-1
1,1,1,0,0,21,251,0,3,54.1,5,6980,2692.19,3604,-1
1,1,1,0,1,1,2592,0,26,1.69,852,6984,2696.13,426,-1
1,1,1,0,14,6,101,0,3,47.58,14,6987,2699.09,3605,-1
1,2,2,0.764205,4,5,100.5,1,3,267.86,6,6991,2702.85,3609,-1
1,2,2,0.811278,84,0,0,0,0,0,0,6992,2703.77,3610,-1
1,1,1,0,10,1,65,0,1,52.24,1,3425,1171.5,266,-1
1,2,2,0.966133,274,4,918.5,1,11,186.09,76.5,464,330.71,158,-1
1,1,1,0,3,44,1574,1,12,0.02,154,466,332.7,160,-1
1,1,1,0,3,44,1574,1,12,0.02,152,468,334.7,162,-1
1,1,1,0,2,10,1533,1,12,0.01,155,469,335.69,163,-1
1,1,1,0,2,10,1533,1,12,0.01,154,470,336.69,164,-1
1,1,1,0,2,10,1533,1,12,0.01,153,471,337.69,165,-1
1,2,2,0.926819,0,38,1029,1,12,0.06,78,473,339.66,167,-1
1,2,2,0.926819,0,38,1029,1,12,0.06,77.5,474,340.66,168,-1
1,1,1,0,9,2,430,0,8,414.37,34,3426,1171.83,2137,-1
1,1,1,0,2,3,1830,0,25,2.27,722,40,20.7,11,-1
1,1,1,0,2,3,1750,0,22,27.72,593,41,21.7,12,-1
1,2,2,0.840359,25,1,90,0,4,358.66,4.5,6,2.27,6,-1
1,1,2,1,2,0,63,0,2,390.95,4,3427,1172.78,2138,-1
1,1,1,0,6,1,63,1,1,794.17,1,3428,1173.78,2139,-1
1,1,2,1,2,0,60.5,0,2,703.33,3.5,3432,1177.75,2143,-1
1,1,1,0,6,1,63,1,1,794.19,1,3433,1178.75,2144,-1
1,1,1,0,1,1,437,0,8,0.25,35,3442,1187.38,2153,-1
1,1,1,0,5,0,120,0,4,197.48,69,127,54.42,75,-1
1,3,6,1.79653,97,15,187.5,0,8,340.74,11.5,656,388.29,397,-1
1,1,1,0,1,1,1829,0,25,2.49,723,660,391.58,105,-1
1,6,7,2.42744,188,24,68.43,0,5,74.37,2.71,6998,2698.52,3398,-1
1,1,1,0,4,5,110,0,2,0,8,7000,2700.51,3400,-1
2,2,2,0.811278,3,1,1773,0,27,4.06,521.5,661,392.51,175,-1
1,1,1,0,0,5,2592,0,26,0,856,662,393.51,107,-1
1,1,1,0,1,1,2587,0,26,0.01,857,663,394.51,108,-1
1,1,1,0,1,1,1829,0,25,0.18,724,667,398.45,112,-1
1,1,1,0,1,1,1749,0,22,2.67,594,668,399.44,113,-1
1,1,1,0,1,0,2595,0,26,0.01,863,671,402.29,116,-1
1,1,1,0,2,0,93,0,2,9.82,8,7001,2695.27,3611,-1
1,3,4,1.57079,164,0,40,0,5,16.07,11.75,7005,2697.92,364,-1
1,1,1,0,16,7,64,0,1,54.5,4,27,22.7,17,-1
1,1,1,0,16,7,64,0,1,54.5,4,28,23.7,18,-1
1,1,1,0,1,1,2596,0,26,2.39,865,7008,2698.54,427,-1
1,3,7,2.36439,589,6,17.71,0,6,286.01,1.71,7014,2700.93,3620,-1
1,2,3,1.57929,51,7,109.67,0,1,0.01,0.33,7016,2702.43,3622,-1
1,3,6,1.82266,82,87,95.5,0,4,116.75,2.17,7017,2703.14,3623,-1
1,1,1,0,0,2,148,0,6,0.02,14,7019,2705.03,3625,-1
